name,brand,accords,notes,rating,score,source,url
Farasha Eau de Parfum Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['fruity', 100.0], ['musky', 82.5], ['sweet', 70.249864812669], ['green', 65.0], ['powdery', 56.249864812669], ['floral', 47.5], ['woody', 47.5]]","{'head': ['Fruity Notes', 'Green Notes', 'Floral Notes'], 'heart': ['Floral Notes', 'Woody Notes'], 'base': ['Musk', 'Floral Notes']}",4.0,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Farasha-Eau-de-Parfum-99972.html
Natural Forest Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['citrus', 100.0], ['sweet', 95.364591773652], ['fruity', 94.437342072252], ['aromatic', 76.821278306955], ['green', 60.225315255295], ['fresh spicy', 59.205214541657], ['soft spicy', 45.761564362497]]","{'head': ['Orange', 'Coriander', 'Citron', 'Mint', 'Black Currant', 'Lemon'], 'heart': ['Apricot', 'May Rose', 'Basil', 'Carrot Seeds'], 'base': ['Dates', 'Fig', 'Ambrette']}",5.0,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Natural-Forest-106437.html
L'Aventure Fraiche Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['citrus', 100.0], ['green', 72.389098651526], ['fresh spicy', 70.444400283889], ['woody', 68.888800567779], ['fresh', 61.499900638751], ['musky', 61.111199432221], ['ozonic', 59.361249112846], ['aromatic', 58.777799858055], ['powdery', 55.277899219304], ['warm spicy', 50.222398864443]]","{'head': ['Bergamot', 'Lemon', 'Ginger'], 'heart': ['Tea', 'Violet Leaves', 'Cardamom'], 'base': ['Musk', 'Woody Notes', 'Sandalwood']}",4.14,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Fraiche-96480.html
Musk Maliki Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['powdery', 100.0], ['white floral', 95.882352941176], ['musky', 87.647058823529], ['violet', 71.176470588235], ['aromatic', 70.352941176471], ['floral', 63.764705882353], ['rose', 62.941176470588], ['fresh spicy', 62.941176470588], ['woody', 60.882352941176], ['yellow floral', 56.352941176471]]","{'head': ['Violet', 'Violet Leaf', 'Lemon', 'Green Apple'], 'heart': ['Moroccan Jasmine', 'Italian Jasmine', 'Geranium', 'Bulgarian Rose'], 'base': ['Musk', 'Narcissus', 'Sandalwood']}",4.13,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Musk-Maliki-70385.html
Affaf Al Haramain Perfumes for women,Al Haramain Perfumes,"[['woody', 100.0], ['rose', 95.356542090251], ['powdery', 83.158633803847], ['oud', 75.742924010824], ['fruity', 61.326702259928], ['sweet', 59.03978644043], ['citrus', 55.075184670519], ['warm spicy', 54.53455715644], ['amber', 53.564396986762], ['patchouli', 48.019893220215]]","{'head': ['Plum', 'Bergamot', 'Mango', 'Citruses', 'Red Berries', 'Orange', 'Lime', 'Lavender'], 'heart': ['Taif Rose', 'Amber', 'Patchouli', 'Ylang-Ylang', 'Iris', 'Jasmine', 'Lily-of-the-Valley'], 'base': ['Agarwood (Oud)', 'Sandalwood', 'Amber', 'Patchouli', 'Musk', 'Cedar', 'Vanilla', 'Oakmoss']}",4.02,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Affaf-3897.html
Blanche Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['fruity', 100.0], ['tropical', 98.333006414867], ['rose', 84.166612180256], ['floral', 83.124614054588], ['fresh spicy', 73.749682162602], ['fresh', 70.833206198374], ['woody', 69.999709405808], ['citrus', 61.458274306388], ['powdery', 54.1668301259], ['aromatic', 49.999854702904]]","{'head': ['Litchi', 'Pitahaya', 'Nutmeg', 'Bergamot'], 'heart': ['Rose', 'Peony', 'Vanilla'], 'base': ['Cedar', 'Musk', 'Vetiver', 'Cashmeran']}",4.0,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Blanche-83050.html
Oudh 36 Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['amber', 100.0], ['woody', 68.800091689188], ['rose', 52.000081337183], ['warm spicy', 48.500068397177], ['patchouli', 44.000051760026]]","{'head': ['Labdanum', 'Ylang-Ylang', 'Geranium'], 'heart': ['Rose', 'Cedar', 'Patchouli'], 'base': ['Labdanum', 'Amber', 'Benzoin']}",4.39,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Oudh-36-53256.html
Junoon Al Haramain Perfumes for women,Al Haramain Perfumes,"[['powdery', 100.0], ['vanilla', 61.661004663831], ['iris', 52.955785126992], ['sweet', 44.488882218138], ['floral', 43.534846942885]]","{'head': ['Powdery Notes', 'Rose', 'Ylang-Ylang', 'Jasmine'], 'heart': ['Iris', 'Tonka Bean', 'Rose', 'Jasmine'], 'base': ['Heliotrope', 'Musk', 'Vanilla']}",3.95,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Junoon-42649.html
Portfolio Imperial Oud Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['amber', 100.0], ['balsamic', 71.891221439912], ['warm spicy', 62.953380617105], ['animalic', 58.549087112584], ['woody', 54.041511355008], ['oud', 53.316119624491], ['musky', 52.538784772555], ['smoky', 46.580425553945]]","{'head': ['Animal notes', 'Amber'], 'heart': ['Incense', 'Ambrarome', 'Myrhh'], 'base': ['Agarwood (Oud)', 'Patchouli', 'Musk']}",4.13,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Portfolio-Imperial-Oud-53266.html
Belle Rouge Al Haramain Perfumes for women,Al Haramain Perfumes,"[['citrus', 100.0], ['fruity', 71.259759011513], ['aromatic', 68.484302526162], ['lavender', 68.237883492416], ['sweet', 61.391817124749], ['vanilla', 59.233526277456], ['woody', 58.986660022233], ['white floral', 55.903067939331], ['fresh spicy', 52.696042728818], ['powdery', 51.462605895657]]","{'head': ['Grapefruit', 'Orange', 'Mandarin Orange', 'Pear', 'Lemon'], 'heart': ['Lavender', 'Jasmine', 'Rose', 'Peach', 'Black Currant'], 'base': ['Vanilla', 'Tonka Bean', 'Sandalwood', 'Musk', 'Vetiver', 'Cedar']}",3.98,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Belle-Rouge-63932.html
50 Years Golden Oudh Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['warm spicy', 100.0], ['fresh spicy', 100.0], ['oud', 98.164628765915], ['musky', 88.726449398326], ['woody', 86.104393526554], ['amber', 85.58038960913], ['powdery', 82.696331778646], ['aromatic', 80.860960544561], ['rose', 66.704030873954], ['patchouli', 64.081975002182]]","{'head': ['Black Pepper', 'Thyme', 'Cloves', 'Sage'], 'heart': ['Agarwood (Oud)', 'Rose', 'Patchouli', 'Resin'], 'base': ['Agarwood (Oud)', 'Musk', 'Amber', 'Sandalwood', 'Vanilla']}",4.33,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/50-Years-Golden-Oudh-63798.html
Opposite Black Al Haramain Perfumes for men,Al Haramain Perfumes,"[['green', 100.0], ['aromatic', 77.979295435862], ['woody', 69.812380111439], ['fresh spicy', 58.291568979691], ['fresh', 56.833297810797], ['herbal', 55.083457662211], ['amber', 53.333191243187], ['ozonic', 52.166489053984], ['fruity', 47.50010656761], ['sweet', 47.354322077764]]","{'head': ['Chamomile', 'Basil', 'Lavender', 'Lemon', 'Citruses'], 'heart': ['Fig Leaf', 'Violet Leaf', 'Plum', 'Mint', 'Saffron'], 'base': ['Amber', 'Vetiver', 'Cedar', 'Vanilla']}",4.18,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Opposite-Black-48766.html
Shefon Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['warm spicy', 100.0], ['woody', 94.638614769434], ['fresh spicy', 79.298140063832], ['amber', 71.404233464177], ['aromatic', 68.425400785062], ['powdery', 64.255548626142], ['citrus', 59.325580542206], ['white floral', 56.808466928354], ['patchouli', 49.361898822407], ['musky', 47.87248248285]]","{'head': ['Nutmeg', 'Rosemary', 'Cloves', 'Tamarind', 'Lemon', 'Cardamom', 'Bergamot', 'Green Notes'], 'heart': ['Jasmine', 'Rose', 'Lily-of-the-Valley', 'Orris', 'Palisander Rosewood'], 'base': ['Patchouli', 'Benzoin', 'Amber', 'Musk', 'Sandalwood', 'Cedar', 'Agarwood (Oud)']}",4.17,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Shefon-44653.html
Noir Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['warm spicy', 100.0], ['fresh spicy', 96.714891651268], ['aromatic', 79.278095078112], ['citrus', 72.960202138978], ['woody', 68.917142617168], ['oud', 65.379220561062], ['honey', 60.324906209754], ['earthy', 59.819278795005], ['patchouli', 55.270591858447], ['sweet', 45.162453104877]]","{'head': ['Black Pepper', 'Grapefruit', 'Neroli'], 'heart': ['Honey', 'Cardamom', 'Saffron'], 'base': ['Agarwood', 'Vetiver', 'Patchouli', 'Olibanum']}",4.32,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Noir-83052.html
Haramain Gold Crystal Sapphire Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['woody', 100.0], ['aromatic', 90.26107461681], ['green', 74.435094129384], ['lavender', 66.52187714593], ['citrus', 66.52187714593], ['fresh spicy', 62.260983920913], ['powdery', 59.217683108537], ['herbal', 53.434912737591], ['warm spicy', 51.304466125083], ['white floral', 48.260711833223]]","{'head': ['Green Notes', 'Lemon', 'Galbanum', 'Bergamot'], 'heart': ['Lavender', 'Jasmine', 'Geranium', 'Sage'], 'base': ['Sandalwood', 'Cedarwood', 'White Musk', 'Patchouli']}",1.0,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Haramain-Gold-Crystal-Sapphire-99985.html
Detour Noir Exclusif Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['woody', 100.0], ['almond', 62.525123933003], ['oud', 58.989704027456], ['powdery', 57.858320377812], ['animalic', 56.656302249861], ['vanilla', 54.747528673257], ['warm spicy', 51.45974010736], ['nutty', 49.51523862603], ['musky', 49.51523862603], ['sweet', 48.843389750961]]","{'head': ['Almond', 'Mandarin Orange', 'Watery Notes', 'Bergamot'], 'heart': ['Civet', 'Geranium', 'Rose', 'Water Lily', 'Gardenia'], 'base': ['Laotian Oud', 'Guaiac Wood', 'Vanilla', 'Sandalwood', 'Indonesian Patchouli Leaf', 'Coffee', 'Amber', 'Pink Pepper', 'Oakmoss']}",4.13,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Detour-Noir-Exclusif-92659.html
Obsessive Oudh Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['oud', 100.0], ['amber', 66.128989861059], ['musky', 59.354862936538], ['powdery', 50.09688321442], ['fresh spicy', 44.0]]","{'head': ['Amber', 'Musk'], 'heart': ['Agarwood (Oud)', 'Amber'], 'base': []}",4.68,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Obsessive-Oudh-26559.html
Haramain Gold Crystal Oudh Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['white floral', 100.0], ['soft spicy', 74.459566703198], ['amber', 67.837888906285], ['sweet', 62.162111093715], ['yellow floral', 58.37851115634], ['tuberose', 58.37851115634], ['animalic', 52.702733343771], ['aromatic', 51.283694414002], ['oud', 48.919133406395], ['citrus', 44.18925557817]]","{'head': ['Pink Pepper', 'Tuberose', 'Clary Sage'], 'heart': ['Orange Blossom', 'Ylang Ylang', 'Jasmine'], 'base': ['Amber', 'Tuberose', 'Agarwood (Oud)']}",3.67,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Haramain-Gold-Crystal-Oudh-99974.html
Étoiles Silver Al Haramain Perfumes for men,Al Haramain Perfumes,"[['aquatic', 100.0], ['fresh spicy', 97.941243806316], ['fresh', 83.529378096842], ['citrus', 75.294353322104], ['aromatic', 72.823502477474], ['lavender', 71.176268581053], ['fruity', 62.941243806316], ['musky', 62.941243806316], ['woody', 60.470392961685], ['powdery', 57.176497522526]]","{'head': ['Water Notes', 'Green Apple', 'Bergamot', 'Clary Sage'], 'heart': ['Lavender', 'Orange Blossom', 'Nutmeg', 'Geranium'], 'base': ['Musk', 'Cedar', 'Moss', 'Ambergris']}",3.91,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Etoiles-Silver-78609.html
Amber Sanitizer Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['musky', 100.0], ['iris', 76.666766066575], ['warm spicy', 74.333353213315], ['powdery', 73.166497686822], ['metallic', 65.0], ['leather', 58.000059639945], ['earthy', 55.666646786685], ['tobacco', 50.999821080165]]","{'head': ['Rose', 'Bergamot', 'Orange'], 'heart': ['Saffron', 'Orris', 'Geranium', 'Cedar'], 'base': ['Musk', 'Labdanum', 'Amber', 'Incense', 'Guaiac Wood', 'Vanilla']}",,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Sanitizer-63929.html
Zahara Ajwa Dubai Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['musky', 100.0], ['marine', 99.231203788319], ['aromatic', 91.538589349506], ['soapy', 79.230871479605], ['aquatic', 77.692697515992], ['lavender', 76.153942012129], ['soft spicy', 67.692531361635], ['ozonic', 66.538755503863], ['powdery', 64.61560189416], ['salty', 57.692365207278]]","{'head': ['Marine notes', 'Pink Pepper', 'Lavender'], 'heart': ['Soap', 'Violet Leaf', 'Myrtle'], 'base': ['Musk', 'Sandalwood', 'Cashmere Wood']}",4.75,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Zahara-Ajwa-Dubai-106711.html
Dazzle Intense Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['sweet', 100.0], ['white floral', 74.496162271043], ['fruity', 71.240405677607], ['vanilla', 59.166563896572], ['citrus', 57.403029075128], ['powdery', 53.808131169876], ['patchouli', 51.705455036616], ['balsamic', 50.72173969216], ['musky', 46.279194047556], ['aromatic', 45.73656794865]]","{'head': ['elemi', 'Tangerine', 'Orange Blossom'], 'heart': ['Plum', 'Jasmine', 'Orris'], 'base': ['Praline', 'Vanilla', 'Patchouli', 'Musk']}",3.88,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dazzle-Intense-52854.html
Natural Iris Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['citrus', 100.0], ['fresh spicy', 60.676214546476], ['white floral', 53.800617803988], ['fresh', 52.213704015726], ['iris', 51.156135916877], ['powdery', 49.833754563325]]","{'head': ['Bergamot', 'Orange', 'Mandarin'], 'heart': ['Iris', 'Grapefruit', 'Ginger'], 'base': ['Lily of the Valley', 'Musk']}",4.7,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Natural-Iris-106440.html
Royal Rose Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['powdery', 100.0], ['floral', 90.646864774269], ['rose', 87.327875176248], ['green', 63.944105988454], ['yellow floral', 62.586527973609], ['aromatic', 55.043031205938], ['iris', 54.137979196041], ['musky', 54.137979196041], ['ozonic', 50.064779589774], ['vanilla', 49.008885578228]]","{'head': ['Mimosa', 'Violet Leaf', 'Geranium'], 'heart': ['Orris', 'Galbanum', 'Freesia'], 'base': ['Rose', 'Heliotrope', 'White Musk']}",4.0,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Royal-Rose-26557.html
Rawaa Al Haramain Perfumes for women,Al Haramain Perfumes,"[['white floral', 100.0], ['vanilla', 99.961674985628], ['warm spicy', 92.350965881612], ['sweet', 79.776528666198], ['cacao', 79.061767148163], ['almond', 77.516630318736], ['powdery', 66.15901230963], ['tuberose', 64.382009143253], ['coffee', 58.973710865142], ['nutty', 58.509978191242]]","{'head': ['Almond', 'Coffee'], 'heart': ['Jasmine', 'Tuberose', 'Orris'], 'base': ['Cacao Pod', 'Vanilla', 'Tonka Bean', 'Sandalwood']}",4.0,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Rawaa-51826.html
Faris Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['woody', 100.0], ['aromatic', 65.0], ['citrus', 63.211616273511], ['warm spicy', 59.762590515281], ['earthy', 55.803006098485], ['fresh spicy', 55.803006098485], ['patchouli', 52.992688814002], ['herbal', 51.332046782262], ['powdery', 48.393987803029], ['floral', 45.456336944227]]","{'head': ['Bergamot', 'Chamomile', 'Lemon'], 'heart': ['Cedar', 'Patchouli', 'Geranium', 'Thyme'], 'base': ['Sandalwood', 'Saffron', 'Leather', 'Vetiver']}",3.67,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Faris-52426.html
Amber Oud Gold Edition Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['sweet', 100.0], ['fruity', 96.473941012683], ['ozonic', 76.180924699084], ['powdery', 74.50618415425], ['vanilla', 74.260563687624], ['musky', 73.981949426973], ['fresh', 71.949776113541], ['amber', 70.919636544555], ['aquatic', 69.58399888275], ['citrus', 60.991559524121]]","{'head': ['Bergamot', 'Green Notes'], 'heart': ['Melon', 'Pineapple', 'Amber', 'Gourmand Accord'], 'base': ['Vanilla', 'Musk', 'Woody Notes']}",4.27,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Gold-Edition-51816.html
Hayati Gold Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['powdery', 100.0], ['musky', 89.433792117555], ['woody', 76.226250436344], ['amber', 63.018708755132], ['sweet', 58.396083711498], ['warm spicy', 46.509499825463]]","{'head': ['Musk', 'Vanilla'], 'heart': ['White Musk', 'Powdery Notes', 'Sweet Notes'], 'base': ['White Musk', 'Woodsy Notes', 'Tolu Balsam']}",4.38,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Hayati-Gold-73227.html
L'Aventure Iris Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['aromatic', 100.0], ['powdery', 97.624625013888], ['iris', 87.50027776749], ['amber', 82.5], ['warm spicy', 78.749953705418], ['woody', 73.249972223251], ['vanilla', 64.500296285323], ['citrus', 59.99972223251], ['violet', 58.750138883745], ['soft spicy', 58.62505092404]]","{'head': ['Cardamom', 'Green Notes', 'Bergamot', 'Lemon'], 'heart': ['Iris', 'Aromatic Notes', 'Clary Sage', 'Lavender', 'Cedarwood', 'Jasmine', 'Patchouli'], 'base': ['Amber', 'Vanilla', 'Musk', 'Benzoin']}",4.02,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Iris-94351.html
Détour Noir Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['vanilla', 100.0], ['woody', 93.356001548073], ['warm spicy', 83.965278929618], ['powdery', 78.06877868082], ['fresh spicy', 74.838834522032], ['aromatic', 68.06877868082], ['fruity', 62.13799966827], ['lavender', 53.218333609775], ['fresh', 52.769945264555], ['white floral', 52.413888428153]]","{'head': ['Apple', 'Lavender', 'Jasmine', 'Violet'], 'heart': ['Vanilla', 'Patchouli', 'Bergamot', 'Mandarin Orange'], 'base': ['Sandalwood', 'Cardamom', 'Pepper', 'Guaiac Wood', 'Geranium']}",4.33,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Detour-Noir-70748.html
Portfolio Oriental Forest Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['warm spicy', 100.0], ['amber', 63.793146147417], ['fresh spicy', 63.390706745504], ['floral', 62.787357211405], ['cinnamon', 62.184007677306], ['aromatic', 60.976999040337], ['citrus', 50.114850013931]]","{'head': ['Carnation', 'Bergamot', 'Cardamom'], 'heart': ['Cinnamon', 'Carnation', 'Nutmeg', 'Labdanum', 'Galbanum', 'Cedar', 'Cumin'], 'base': []}",4.0,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Portfolio-Oriental-Forest-57645.html
Oudh 36 Nuit Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['rose', 100.0], ['oud', 97.134682655074], ['warm spicy', 96.152201764867], ['woody', 78.877164696906], ['musky', 71.426936531015], ['aromatic', 67.005772525084], ['fresh spicy', 65.532051189774], ['powdery', 61.929621259015], ['amber', 53.742784343645], ['floral', 47.68415218737]]","{'head': ['Cardamom', 'Geranium', 'Cedar'], 'heart': ['Agarwood (Oud)', 'Rose', 'Saffron'], 'base': ['Musk', 'Sandalwood', 'Labdanum']}",4.38,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Oudh-36-Nuit-42650.html
Dehnal Oudh Ateeq Eau De Parfum Al Haramain Perfumes for men,Al Haramain Perfumes,"[['woody', 100.0], ['warm spicy', 99.799017317518], ['oud', 92.356327902455], ['fresh spicy', 81.09180243862], ['powdery', 75.560294804745], ['aromatic', 64.19554175647], ['amber', 64.19554175647], ['musky', 62.184132390842], ['citrus', 58.160786145986], ['floral', 44.482885951559]]","{'head': ['Geranium', 'Bergamot', 'Orange'], 'heart': ['Agarwood (Oud)', 'Cloves', 'Saffron', 'Floral Notes'], 'base': ['Cedar', 'Amber', 'Musk', 'Sandalwood']}",3.83,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dehnal-Oudh-Ateeq-Eau-De-Parfum-26552.html
Mukhallath Seufi Al Haramain Perfumes for women,Al Haramain Perfumes,"[['woody', 100.0], ['fresh spicy', 98.521088186964], ['warm spicy', 93.098411539164], ['citrus', 89.943399671353], ['aromatic', 73.38019597103], ['white floral', 69.436431136267], ['powdery', 64.014363094151], ['earthy', 59.577627655042], ['patchouli', 59.577627655042], ['oud', 59.577627655042]]","{'head': ['Bergamot', 'Orange', 'Lime', 'Lavender', 'Geranium', 'Mango', 'Sage', 'Aldehydes', 'Plum'], 'heart': ['Cloves', 'Jasmine', 'Nutmeg', 'Geranium', 'Lily-of-the-Valley', 'Orris Root', 'Rose', 'Saffron', 'Ylang-Ylang', 'Palisander Rosewood'], 'base': ['Agarwood (Oud)', 'Patchouli', 'Cedar', 'Musk', 'Sandalwood', 'Amber', 'Moss', 'Tonka Bean', 'Vetiver', 'Vanilla']}",4.4,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-Seufi-31165.html
Musk Al Ghazal Eau de Parfum Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['musky', 100.0], ['warm spicy', 90.714488460615], ['fresh spicy', 81.428467456095], ['sweet', 73.571496153538], ['anis', 72.857226035124], ['powdery', 68.214470265431], ['chocolate', 67.14306508781], ['soft spicy', 63.214579436532], ['aromatic', 62.142664793776], ['vanilla', 62.142664793776]]","{'head': ['Caraway', 'Anise'], 'heart': [], 'base': ['Spices', 'Dark Chocolate', 'Woody Notes', 'Vanilla']}",3.69,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Musk-Al-Ghazal-Eau-de-Parfum-53267.html
Opulent Saffron Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['powdery', 100.0], ['almond', 85.645823001668], ['floral', 81.569812001262], ['fruity', 78.556872999414], ['leather', 74.658491501736], ['amber', 65.442946666066], ['vanilla', 64.734232000361], ['musky', 61.89892250124], ['fresh', 49.493710833596], ['rose', 44.177449168207]]","{'head': ['Cherry Blossom', 'Ylang-Ylang', 'Bergamot'], 'heart': ['Amaretto', 'Heliotrope', 'Powdery Notes', 'Rose'], 'base': ['Suede', 'Amber', 'Tonka Bean']}",4.05,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Opulent-Saffron-58863.html
Night Dreams Eau de Parfum Al Haramain Perfumes for women,Al Haramain Perfumes,"[['warm spicy', 100.0], ['woody', 85.151423286086], ['rose', 75.959302865133], ['fresh spicy', 66.767615524058], ['powdery', 63.232384475942], ['iris', 58.282714544678], ['aromatic', 54.040264054989], ['metallic', 47.676588320454], ['earthy', 44.848576713914], ['leather', 44.141357272339]]","{'head': ['Water Notes', 'Orange', 'Aldehydes'], 'heart': ['Rose', 'Saffron', 'Orris', 'Geranium', 'Ginger', 'Black Pepper', 'Cardamom'], 'base': ['Guaiac Wood', 'Musk', 'Cedar', 'Sandalwood', 'Sweet Notes']}",4.0,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Night-Dreams-Eau-de-Parfum-53251.html
Amber Oud White Edition Al Haramain Perfumes for women and men,Al Haramain Perfumes,"[['citrus', 100.0], ['floral', 82.896989546065], ['patchouli', 81.309031361805], ['woody', 80.331700956919], ['white floral', 78.865433718015], ['earthy', 63.717084073853], ['rose', 61.76242326408], ['aromatic', 57.853101644535], ['fresh spicy', 56.142909251771], ['warm spicy', 55.654515680903]]","{'head': ['Bergamot', 'Orange'], 'heart': ['Jasmine', 'Rose', 'Freesia', 'Cyclamen'], 'base': ['Patchouli', 'Musk', 'Vetiver', 'Vanilla']}",4.04,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-White-Edition-73210.html
Sophia Violet Al Haramain Perfumes for women,Al Haramain Perfumes,"[['powdery', 100.0], ['white floral', 89.57448840382], ['violet', 89.57448840382], ['floral', 79.14897680764], ['green', 71.70204638472], ['fresh', 62.765825375171], ['citrus', 60.681105047749], ['amber', 59.78724420191], ['musky', 59.78724420191], ['sweet', 50.85102319236]]","{'head': ['Pomelo', 'Green Notes'], 'heart': ['Jasmine', 'Orchid', 'Lily-of-the-Valley'], 'base': ['Violet', 'Amber', 'Musk']}",4.2,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Sophia-Violet-53264.html
Classic Al Haramain Perfumes for women,Al Haramain Perfumes,"[['sweet', 100.0], ['woody', 68.88871704683], ['white floral', 59.914540489426], ['vanilla', 53.931446802117], ['fruity', 53.632338515108], ['powdery', 49.743621468277], ['yellow floral', 47.948662430514]]","{'head': ['Ylang-Ylang', 'Mango', 'Plum', 'Rose', 'Bergamot'], 'heart': ['Jasmine', 'Woodsy Notes', 'Ylang-Ylang', 'Rose'], 'base': ['Sweet Notes', 'Vanilla', 'Musk', 'Amber', 'Sandalowood', 'Cedar']}",3.92,0,Fragrantica,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Classic-61374.html
